X,region,time,mean,ll,ul,country,variant
2013,East of England,03/12/2022,0,0,0,England,ct7
2014,East of England,04/12/2022,0,0,0,England,ct7
2015,East of England,05/12/2022,0,0,0,England,ct7
2016,East of England,06/12/2022,0,0,0,England,ct7
2017,East of England,07/12/2022,0,0,0,England,ct7
2018,East of England,08/12/2022,0,0,0,England,ct7
2019,East of England,09/12/2022,0,0,0,England,ct7
2020,East of England,10/12/2022,0,0,0,England,ct7
2021,East of England,11/12/2022,0,0,0,England,ct7
2022,East of England,12/12/2022,0,0,0,England,ct7
2023,East of England,13/12/2022,0,0,0,England,ct7
2024,East of England,14/12/2022,0,0,0,England,ct7
2025,East of England,15/12/2022,0,0,0,England,ct7
2026,East of England,16/12/2022,0,0,0,England,ct7
2027,East of England,17/12/2022,0,0,0,England,ct7
2028,East of England,18/12/2022,0,0,0,England,ct7
2029,East of England,19/12/2022,0,0,0,England,ct7
2030,East of England,20/12/2022,0,0,0,England,ct7
2031,East of England,21/12/2022,0,0,0,England,ct7
2032,East of England,22/12/2022,0,0,0,England,ct7
2033,East of England,23/12/2022,0,0,0,England,ct7
2034,East of England,24/12/2022,0,0,0,England,ct7
2035,East of England,25/12/2022,0,0,0,England,ct7
2036,East of England,26/12/2022,0,0,0,England,ct7
2037,East of England,27/12/2022,0,0,0,England,ct7
2038,East of England,28/12/2022,0,0,0,England,ct7
2039,East of England,29/12/2022,0,0,0,England,ct7
2040,East of England,30/12/2022,0,0,0,England,ct7
2041,East of England,31/12/2022,0,0,0,England,ct7
2042,East of England,01/01/2023,0,0,0,England,ct7
2043,East of England,02/01/2023,0,0,0,England,ct7
2044,East of England,03/01/2023,0,0,0,England,ct7
2045,Yorkshire and The Humber,16/11/2022,0,0,0,England,ct7
2046,Yorkshire and The Humber,17/11/2022,0,0,0,England,ct7
2047,Yorkshire and The Humber,18/11/2022,0,0,0,England,ct7
2048,Yorkshire and The Humber,19/11/2022,0,0,0,England,ct7
2049,Yorkshire and The Humber,20/11/2022,0,0,0,England,ct7
2050,Yorkshire and The Humber,21/11/2022,0,0,0,England,ct7
2051,Yorkshire and The Humber,22/11/2022,0,0,0,England,ct7
2052,Yorkshire and The Humber,23/11/2022,0,0,0,England,ct7
2053,Yorkshire and The Humber,24/11/2022,0,0,0,England,ct7
2054,Yorkshire and The Humber,25/11/2022,0,0,0,England,ct7
2055,Yorkshire and The Humber,26/11/2022,0,0,0,England,ct7
2056,Yorkshire and The Humber,27/11/2022,0,0,0,England,ct7
2057,Yorkshire and The Humber,28/11/2022,0,0,0,England,ct7
2058,Yorkshire and The Humber,29/11/2022,0,0,0,England,ct7
2059,Yorkshire and The Humber,30/11/2022,0,0,0,England,ct7
2060,Yorkshire and The Humber,01/12/2022,0,0,0,England,ct7
2061,Yorkshire and The Humber,02/12/2022,0,0,0,England,ct7
2062,Yorkshire and The Humber,03/12/2022,0,0,0,England,ct7
2063,Yorkshire and The Humber,04/12/2022,0,0,0,England,ct7
2064,Yorkshire and The Humber,05/12/2022,0,0,0,England,ct7
2065,Yorkshire and The Humber,06/12/2022,0,0,0,England,ct7
2066,Yorkshire and The Humber,07/12/2022,0,0,0,England,ct7
2067,Yorkshire and The Humber,08/12/2022,0,0,0,England,ct7
2068,Yorkshire and The Humber,09/12/2022,0,0,0,England,ct7
2069,Yorkshire and The Humber,10/12/2022,0,0,0,England,ct7
2070,Yorkshire and The Humber,11/12/2022,0,0,0,England,ct7
2071,Yorkshire and The Humber,12/12/2022,0,0,0,England,ct7
2072,Yorkshire and The Humber,13/12/2022,0,0,0,England,ct7
2073,Yorkshire and The Humber,14/12/2022,0,0,0,England,ct7
2074,Yorkshire and The Humber,15/12/2022,0,0,0,England,ct7
2075,Yorkshire and The Humber,16/12/2022,0,0,0,England,ct7
2076,Yorkshire and The Humber,17/12/2022,0,0,0,England,ct7
2077,Yorkshire and The Humber,18/12/2022,0,0,0,England,ct7
2078,Yorkshire and The Humber,19/12/2022,0,0,0,England,ct7
2079,Yorkshire and The Humber,20/12/2022,0,0,0,England,ct7
2080,Yorkshire and The Humber,21/12/2022,0,0,0,England,ct7
2081,Yorkshire and The Humber,22/12/2022,0,0,0,England,ct7
2082,Yorkshire and The Humber,23/12/2022,0,0,0,England,ct7
2083,Yorkshire and The Humber,24/12/2022,0,0,0,England,ct7
2084,Yorkshire and The Humber,25/12/2022,0,0,0,England,ct7
2085,Yorkshire and The Humber,26/12/2022,0,0,0,England,ct7
2086,Yorkshire and The Humber,27/12/2022,0,0,0,England,ct7
2087,Yorkshire and The Humber,28/12/2022,0,0,0,England,ct7
2088,Yorkshire and The Humber,29/12/2022,0,0,0,England,ct7
2089,Yorkshire and The Humber,30/12/2022,0,0,0,England,ct7
2090,Yorkshire and The Humber,31/12/2022,0,0,0,England,ct7
2091,Yorkshire and The Humber,01/01/2023,0,0,0,England,ct7
2092,Yorkshire and The Humber,02/01/2023,0,0,0,England,ct7
2093,Yorkshire and The Humber,03/01/2023,0,0,0,England,ct7
2094,North East,16/11/2022,0,0,0,England,ct7
2095,North East,17/11/2022,0,0,0,England,ct7
2096,North East,18/11/2022,0,0,0,England,ct7
2097,North East,19/11/2022,0,0,0,England,ct7
2098,North East,20/11/2022,0,0,0,England,ct7
2099,North East,21/11/2022,0,0,0,England,ct7
2100,North East,22/11/2022,0,0,0,England,ct7
2101,North East,23/11/2022,0,0,0,England,ct7
2102,North East,24/11/2022,0,0,0,England,ct7
2103,North East,25/11/2022,0,0,0,England,ct7
2104,North East,26/11/2022,0,0,0,England,ct7
2105,North East,27/11/2022,0,0,0,England,ct7
2106,North East,28/11/2022,0,0,0,England,ct7
2107,North East,29/11/2022,0,0,0,England,ct7
2108,North East,30/11/2022,0,0,0,England,ct7
2109,North East,01/12/2022,0,0,0,England,ct7
2110,North East,02/12/2022,0,0,0,England,ct7
2111,North East,03/12/2022,0,0,0,England,ct7
2112,North East,04/12/2022,0,0,0,England,ct7
2113,North East,05/12/2022,0,0,0,England,ct7
2114,North East,06/12/2022,0,0,0,England,ct7
2115,North East,07/12/2022,0,0,0,England,ct7
2116,North East,08/12/2022,0,0,0,England,ct7
2117,North East,09/12/2022,0,0,0,England,ct7
2118,North East,10/12/2022,0,0,0,England,ct7
2119,North East,11/12/2022,0,0,0,England,ct7
2120,North East,12/12/2022,0,0,0,England,ct7
2121,North East,13/12/2022,0,0,0,England,ct7
2122,North East,14/12/2022,0,0,0,England,ct7
2123,North East,15/12/2022,0,0,0,England,ct7
2124,North East,16/12/2022,0,0,0,England,ct7
2125,North East,17/12/2022,0,0,0,England,ct7
2126,North East,18/12/2022,0,0,0,England,ct7
2127,North East,19/12/2022,0,0,0,England,ct7
2128,North East,20/12/2022,0,0,0,England,ct7
2129,North East,21/12/2022,0,0,0,England,ct7
2130,North East,22/12/2022,0,0,0,England,ct7
2131,North East,23/12/2022,0,0,0,England,ct7
2132,North East,24/12/2022,0,0,0,England,ct7
2133,North East,25/12/2022,0,0,0,England,ct7
2134,North East,26/12/2022,0,0,0,England,ct7
2135,North East,27/12/2022,0,0,0,England,ct7
2136,North East,28/12/2022,0,0,0,England,ct7
2137,North East,29/12/2022,0,0,0,England,ct7
2138,North East,30/12/2022,0,0,0,England,ct7
2139,North East,31/12/2022,0,0,0,England,ct7
2140,North East,01/01/2023,0,0,0,England,ct7
2141,North East,02/01/2023,0,0,0,England,ct7
2142,North East,03/01/2023,0,0,0,England,ct7
2143,England,16/11/2022,0,0,0,England,ctnot4not7
2144,England,17/11/2022,0,0,0,England,ctnot4not7
2145,England,18/11/2022,0,0,0,England,ctnot4not7
2146,England,19/11/2022,0,0,0,England,ctnot4not7
2147,England,20/11/2022,0,0,0,England,ctnot4not7
2148,England,21/11/2022,0,0,0,England,ctnot4not7
2149,England,22/11/2022,0,0,0,England,ctnot4not7
2150,England,23/11/2022,0,0,0,England,ctnot4not7
2151,England,24/11/2022,0,0,0,England,ctnot4not7
2152,England,25/11/2022,0,0,0,England,ctnot4not7
2153,England,26/11/2022,0,0,0,England,ctnot4not7
2154,England,27/11/2022,0,0,0,England,ctnot4not7
2155,England,28/11/2022,0,0,0,England,ctnot4not7
2156,England,29/11/2022,0,0,0,England,ctnot4not7
2157,England,30/11/2022,0,0,0,England,ctnot4not7
2158,England,01/12/2022,0,0,0,England,ctnot4not7
2159,England,02/12/2022,0,0,0,England,ctnot4not7
2160,England,03/12/2022,0,0,0,England,ctnot4not7
2161,England,04/12/2022,0,0,0,England,ctnot4not7
2162,England,05/12/2022,0,0,0,England,ctnot4not7
2163,England,06/12/2022,0,0,0,England,ctnot4not7
2164,England,07/12/2022,0,0,0,England,ctnot4not7
2165,England,08/12/2022,0,0,0,England,ctnot4not7
2166,England,09/12/2022,0,0,0,England,ctnot4not7
2167,England,10/12/2022,0,0,0,England,ctnot4not7
2168,England,11/12/2022,0,0,0,England,ctnot4not7
2169,England,12/12/2022,0,0,0,England,ctnot4not7
2170,England,13/12/2022,0,0,0,England,ctnot4not7
2171,England,14/12/2022,0,0,0,England,ctnot4not7
2172,England,15/12/2022,0,0,0,England,ctnot4not7
2173,England,16/12/2022,0,0,0,England,ctnot4not7
2174,England,17/12/2022,0,0,0,England,ctnot4not7
2175,England,18/12/2022,0,0,0,England,ctnot4not7
2176,England,19/12/2022,0,0,0,England,ctnot4not7
2177,England,20/12/2022,0,0,0,England,ctnot4not7
2178,England,21/12/2022,0,0,0,England,ctnot4not7
2179,England,22/12/2022,0,0,0,England,ctnot4not7
2180,England,23/12/2022,0,0,0,England,ctnot4not7
2181,England,24/12/2022,0,0,0,England,ctnot4not7
2182,England,25/12/2022,0,0,0,England,ctnot4not7
2183,England,26/12/2022,0,0,0,England,ctnot4not7
2184,England,27/12/2022,0,0,0,England,ctnot4not7
2185,England,28/12/2022,0,0,0,England,ctnot4not7
2186,England,29/12/2022,0,0,0,England,ctnot4not7
2187,England,30/12/2022,0,0,0,England,ctnot4not7
2188,England,31/12/2022,0,0,0,England,ctnot4not7
2189,England,01/01/2023,0,0,0,England,ctnot4not7
2190,England,02/01/2023,0,0,0,England,ctnot4not7
2191,England,03/01/2023,0,0,0,England,ctnot4not7
2192,London,16/11/2022,0,0,0,England,ctnot4not7
2193,London,17/11/2022,0,0,0,England,ctnot4not7
2194,London,18/11/2022,0,0,0,England,ctnot4not7
2195,London,19/11/2022,0,0,0,England,ctnot4not7
2196,London,20/11/2022,0,0,0,England,ctnot4not7
2197,London,21/11/2022,0,0,0,England,ctnot4not7
2198,London,22/11/2022,0,0,0,England,ctnot4not7
2199,London,23/11/2022,0,0,0,England,ctnot4not7
2200,London,24/11/2022,0,0,0,England,ctnot4not7
2201,London,25/11/2022,0,0,0,England,ctnot4not7
2202,London,26/11/2022,0,0,0,England,ctnot4not7
2203,London,27/11/2022,0,0,0,England,ctnot4not7
2204,London,28/11/2022,0,0,0,England,ctnot4not7
2205,London,29/11/2022,0,0,0,England,ctnot4not7
2206,London,30/11/2022,0,0,0,England,ctnot4not7
2207,London,01/12/2022,0,0,0,England,ctnot4not7
2208,London,02/12/2022,0,0,0,England,ctnot4not7
2209,London,03/12/2022,0,0,0,England,ctnot4not7
2210,London,04/12/2022,0,0,0,England,ctnot4not7
2211,London,05/12/2022,0,0,0,England,ctnot4not7
2212,London,06/12/2022,0,0,0,England,ctnot4not7
2213,London,07/12/2022,0,0,0,England,ctnot4not7
2214,London,08/12/2022,0,0,0,England,ctnot4not7
2215,London,09/12/2022,0,0,0,England,ctnot4not7
2216,London,10/12/2022,0,0,0,England,ctnot4not7
2217,London,11/12/2022,0,0,0,England,ctnot4not7
2218,London,12/12/2022,0,0,0,England,ctnot4not7
2219,London,13/12/2022,0,0,0,England,ctnot4not7
2220,London,14/12/2022,0,0,0,England,ctnot4not7
2221,London,15/12/2022,0,0,0,England,ctnot4not7
2222,London,16/12/2022,0,0,0,England,ctnot4not7
2223,London,17/12/2022,0,0,0,England,ctnot4not7
2224,London,18/12/2022,0,0,0,England,ctnot4not7
2225,London,19/12/2022,0,0,0,England,ctnot4not7
2226,London,20/12/2022,0,0,0,England,ctnot4not7
2227,London,21/12/2022,0,0,0,England,ctnot4not7
2228,London,22/12/2022,0,0,0,England,ctnot4not7
2229,London,23/12/2022,0,0,0,England,ctnot4not7
2230,London,24/12/2022,0,0,0,England,ctnot4not7
2231,London,25/12/2022,0,0,0,England,ctnot4not7
2232,London,26/12/2022,0,0,0,England,ctnot4not7
2233,London,27/12/2022,0,0,0,England,ctnot4not7
2234,London,28/12/2022,0,0,0,England,ctnot4not7
2235,London,29/12/2022,0,0,0,England,ctnot4not7
2236,London,30/12/2022,0,0,0,England,ctnot4not7
2237,London,31/12/2022,0,0,0,England,ctnot4not7
2238,London,01/01/2023,0,0,0,England,ctnot4not7
2239,London,02/01/2023,0,0,0,England,ctnot4not7
2240,London,03/01/2023,0,0,0,England,ctnot4not7
2241,South East,16/11/2022,0,0,0,England,ctnot4not7
2242,South East,17/11/2022,0,0,0,England,ctnot4not7
2243,South East,18/11/2022,0,0,0,England,ctnot4not7
2244,South East,19/11/2022,0,0,0,England,ctnot4not7
2245,South East,20/11/2022,0,0,0,England,ctnot4not7
2246,South East,21/11/2022,0,0,0,England,ctnot4not7
2247,South East,22/11/2022,0,0,0,England,ctnot4not7
2248,South East,23/11/2022,0,0,0,England,ctnot4not7
2249,South East,24/11/2022,0,0,0,England,ctnot4not7
2250,South East,25/11/2022,0,0,0,England,ctnot4not7
2251,South East,26/11/2022,0,0,0,England,ctnot4not7
2252,South East,27/11/2022,0,0,0,England,ctnot4not7
2253,South East,28/11/2022,0,0,0,England,ctnot4not7
2254,South East,29/11/2022,0,0,0,England,ctnot4not7
2255,South East,30/11/2022,0,0,0,England,ctnot4not7
2256,South East,01/12/2022,0,0,0,England,ctnot4not7
2257,South East,02/12/2022,0,0,0,England,ctnot4not7
2258,South East,03/12/2022,0,0,0,England,ctnot4not7
2259,South East,04/12/2022,0,0,0,England,ctnot4not7
2260,South East,05/12/2022,0,0,0,England,ctnot4not7
2261,South East,06/12/2022,0,0,0,England,ctnot4not7
2262,South East,07/12/2022,0,0,0,England,ctnot4not7
2263,South East,08/12/2022,0,0,0,England,ctnot4not7
2264,South East,09/12/2022,0,0,0,England,ctnot4not7
2265,South East,10/12/2022,0,0,0,England,ctnot4not7
2266,South East,11/12/2022,0,0,0,England,ctnot4not7
2267,South East,12/12/2022,0,0,0,England,ctnot4not7
2268,South East,13/12/2022,0,0,0,England,ctnot4not7
2269,South East,14/12/2022,0,0,0,England,ctnot4not7
2270,South East,15/12/2022,0,0,0,England,ctnot4not7
2271,South East,16/12/2022,0,0,0,England,ctnot4not7
2272,South East,17/12/2022,0,0,0,England,ctnot4not7
2273,South East,18/12/2022,0,0,0,England,ctnot4not7
2274,South East,19/12/2022,0,0,0,England,ctnot4not7
2275,South East,20/12/2022,0,0,0,England,ctnot4not7
2276,South East,21/12/2022,0,0,0,England,ctnot4not7
2277,South East,22/12/2022,0,0,0,England,ctnot4not7
2278,South East,23/12/2022,0,0,0,England,ctnot4not7
2279,South East,24/12/2022,0,0,0,England,ctnot4not7
2280,South East,25/12/2022,0,0,0,England,ctnot4not7
2281,South East,26/12/2022,0,0,0,England,ctnot4not7
2282,South East,27/12/2022,0,0,0,England,ctnot4not7
2283,South East,28/12/2022,0,0,0,England,ctnot4not7
2284,South East,29/12/2022,0,0,0,England,ctnot4not7
2285,South East,30/12/2022,0,0,0,England,ctnot4not7
2286,South East,31/12/2022,0,0,0,England,ctnot4not7
2287,South East,01/01/2023,0,0,0,England,ctnot4not7
2288,South East,02/01/2023,0,0,0,England,ctnot4not7
2289,South East,03/01/2023,0,0,0,England,ctnot4not7
2290,North West,16/11/2022,0,0,0,England,ctnot4not7
2291,North West,17/11/2022,0,0,0,England,ctnot4not7
2292,North West,18/11/2022,0,0,0,England,ctnot4not7
2293,North West,19/11/2022,0,0,0,England,ctnot4not7
2294,North West,20/11/2022,0,0,0,England,ctnot4not7
2295,North West,21/11/2022,0,0,0,England,ctnot4not7
2296,North West,22/11/2022,0,0,0,England,ctnot4not7
2297,North West,23/11/2022,0,0,0,England,ctnot4not7
2298,North West,24/11/2022,0,0,0,England,ctnot4not7
2299,North West,25/11/2022,0,0,0,England,ctnot4not7
2300,North West,26/11/2022,0,0,0,England,ctnot4not7
2301,North West,27/11/2022,0,0,0,England,ctnot4not7
2302,North West,28/11/2022,0,0,0,England,ctnot4not7
2303,North West,29/11/2022,0,0,0,England,ctnot4not7
2304,North West,30/11/2022,0,0,0,England,ctnot4not7
2305,North West,01/12/2022,0,0,0,England,ctnot4not7
2306,North West,02/12/2022,0,0,0,England,ctnot4not7
2307,North West,03/12/2022,0,0,0,England,ctnot4not7
2308,North West,04/12/2022,0,0,0,England,ctnot4not7
2309,North West,05/12/2022,0,0,0,England,ctnot4not7
2310,North West,06/12/2022,0,0,0,England,ctnot4not7
2311,North West,07/12/2022,0,0,0,England,ctnot4not7
2312,North West,08/12/2022,0,0,0,England,ctnot4not7
2313,North West,09/12/2022,0,0,0,England,ctnot4not7
2314,North West,10/12/2022,0,0,0,England,ctnot4not7
2315,North West,11/12/2022,0,0,0,England,ctnot4not7
2316,North West,12/12/2022,0,0,0,England,ctnot4not7
2317,North West,13/12/2022,0,0,0,England,ctnot4not7
2318,North West,14/12/2022,0,0,0,England,ctnot4not7
2319,North West,15/12/2022,0,0,0,England,ctnot4not7
2320,North West,16/12/2022,0,0,0,England,ctnot4not7
2321,North West,17/12/2022,0,0,0,England,ctnot4not7
2322,North West,18/12/2022,0,0,0,England,ctnot4not7
2323,North West,19/12/2022,0,0,0,England,ctnot4not7
2324,North West,20/12/2022,0,0,0,England,ctnot4not7
2325,North West,21/12/2022,0,0,0,England,ctnot4not7
2326,North West,22/12/2022,0,0,0,England,ctnot4not7
2327,North West,23/12/2022,0,0,0,England,ctnot4not7
2328,North West,24/12/2022,0,0,0,England,ctnot4not7
2329,North West,25/12/2022,0,0,0,England,ctnot4not7
2330,North West,26/12/2022,0,0,0,England,ctnot4not7
2331,North West,27/12/2022,0,0,0,England,ctnot4not7
2332,North West,28/12/2022,0,0,0,England,ctnot4not7
2333,North West,29/12/2022,0,0,0,England,ctnot4not7
2334,North West,30/12/2022,0,0,0,England,ctnot4not7
2335,North West,31/12/2022,0,0,0,England,ctnot4not7
2336,North West,01/01/2023,0,0,0,England,ctnot4not7
2337,North West,02/01/2023,0,0,0,England,ctnot4not7
2338,North West,03/01/2023,0,0,0,England,ctnot4not7
2339,South West,16/11/2022,0,0,0,England,ctnot4not7
2340,South West,17/11/2022,0,0,0,England,ctnot4not7
2341,South West,18/11/2022,0,0,0,England,ctnot4not7
2342,South West,19/11/2022,0,0,0,England,ctnot4not7
2343,South West,20/11/2022,0,0,0,England,ctnot4not7
2344,South West,21/11/2022,0,0,0,England,ctnot4not7
2345,South West,22/11/2022,0,0,0,England,ctnot4not7
2346,South West,23/11/2022,0,0,0,England,ctnot4not7
2347,South West,24/11/2022,0,0,0,England,ctnot4not7
2348,South West,25/11/2022,0,0,0,England,ctnot4not7
2349,South West,26/11/2022,0,0,0,England,ctnot4not7
2350,South West,27/11/2022,0,0,0,England,ctnot4not7
2351,South West,28/11/2022,0,0,0,England,ctnot4not7
2352,South West,29/11/2022,0,0,0,England,ctnot4not7
2353,South West,30/11/2022,0,0,0,England,ctnot4not7
2354,South West,01/12/2022,0,0,0,England,ctnot4not7
2355,South West,02/12/2022,0,0,0,England,ctnot4not7
2356,South West,03/12/2022,0,0,0,England,ctnot4not7
2357,South West,04/12/2022,0,0,0,England,ctnot4not7
2358,South West,05/12/2022,0,0,0,England,ctnot4not7
2359,South West,06/12/2022,0,0,0,England,ctnot4not7
2360,South West,07/12/2022,0,0,0,England,ctnot4not7
2361,South West,08/12/2022,0,0,0,England,ctnot4not7
2362,South West,09/12/2022,0,0,0,England,ctnot4not7
2363,South West,10/12/2022,0,0,0,England,ctnot4not7
2364,South West,11/12/2022,0,0,0,England,ctnot4not7
2365,South West,12/12/2022,0,0,0,England,ctnot4not7
2366,South West,13/12/2022,0,0,0,England,ctnot4not7
2367,South West,14/12/2022,0,0,0,England,ctnot4not7
2368,South West,15/12/2022,0,0,0,England,ctnot4not7
2369,South West,16/12/2022,0,0,0,England,ctnot4not7
2370,South West,17/12/2022,0,0,0,England,ctnot4not7
2371,South West,18/12/2022,0,0,0,England,ctnot4not7
2372,South West,19/12/2022,0,0,0,England,ctnot4not7
2373,South West,20/12/2022,0,0,0,England,ctnot4not7
2374,South West,21/12/2022,0,0,0,England,ctnot4not7
2375,South West,22/12/2022,0,0,0,England,ctnot4not7
2376,South West,23/12/2022,0,0,0,England,ctnot4not7
2377,South West,24/12/2022,0,0,0,England,ctnot4not7
2378,South West,25/12/2022,0,0,0,England,ctnot4not7
2379,South West,26/12/2022,0,0,0,England,ctnot4not7
2380,South West,27/12/2022,0,0,0,England,ctnot4not7
2381,South West,28/12/2022,0,0,0,England,ctnot4not7
2382,South West,29/12/2022,0,0,0,England,ctnot4not7
2383,South West,30/12/2022,0,0,0,England,ctnot4not7
2384,South West,31/12/2022,0,0,0,England,ctnot4not7
2385,South West,01/01/2023,0,0,0,England,ctnot4not7
2386,South West,02/01/2023,0,0,0,England,ctnot4not7
2387,South West,03/01/2023,0,0,0,England,ctnot4not7
2388,West Midlands,16/11/2022,0,0,0,England,ctnot4not7
2389,West Midlands,17/11/2022,0,0,0,England,ctnot4not7
2390,West Midlands,18/11/2022,0,0,0,England,ctnot4not7
2391,West Midlands,19/11/2022,0,0,0,England,ctnot4not7
2392,West Midlands,20/11/2022,0,0,0,England,ctnot4not7
2393,West Midlands,21/11/2022,0,0,0,England,ctnot4not7
2394,West Midlands,22/11/2022,0,0,0,England,ctnot4not7
2395,West Midlands,23/11/2022,0,0,0,England,ctnot4not7
2396,West Midlands,24/11/2022,0,0,0,England,ctnot4not7
2397,West Midlands,25/11/2022,0,0,0,England,ctnot4not7
2398,West Midlands,26/11/2022,0,0,0,England,ctnot4not7
2399,West Midlands,27/11/2022,0,0,0,England,ctnot4not7
2400,West Midlands,28/11/2022,0,0,0,England,ctnot4not7
2401,West Midlands,29/11/2022,0,0,0,England,ctnot4not7
2402,West Midlands,30/11/2022,0,0,0,England,ctnot4not7
2403,West Midlands,01/12/2022,0,0,0,England,ctnot4not7
2404,West Midlands,02/12/2022,0,0,0,England,ctnot4not7
2405,West Midlands,03/12/2022,0,0,0,England,ctnot4not7
2406,West Midlands,04/12/2022,0,0,0,England,ctnot4not7
2407,West Midlands,05/12/2022,0,0,0,England,ctnot4not7
2408,West Midlands,06/12/2022,0,0,0,England,ctnot4not7
2409,West Midlands,07/12/2022,0,0,0,England,ctnot4not7
2410,West Midlands,08/12/2022,0,0,0,England,ctnot4not7
2411,West Midlands,09/12/2022,0,0,0,England,ctnot4not7
2412,West Midlands,10/12/2022,0,0,0,England,ctnot4not7
2413,West Midlands,11/12/2022,0,0,0,England,ctnot4not7
2414,West Midlands,12/12/2022,0,0,0,England,ctnot4not7
2415,West Midlands,13/12/2022,0,0,0,England,ctnot4not7
2416,West Midlands,14/12/2022,0,0,0,England,ctnot4not7
2417,West Midlands,15/12/2022,0,0,0,England,ctnot4not7
2418,West Midlands,16/12/2022,0,0,0,England,ctnot4not7
2419,West Midlands,17/12/2022,0,0,0,England,ctnot4not7
2420,West Midlands,18/12/2022,0,0,0,England,ctnot4not7
2421,West Midlands,19/12/2022,0,0,0,England,ctnot4not7
2422,West Midlands,20/12/2022,0,0,0,England,ctnot4not7
2423,West Midlands,21/12/2022,0,0,0,England,ctnot4not7
2424,West Midlands,22/12/2022,0,0,0,England,ctnot4not7
2425,West Midlands,23/12/2022,0,0,0,England,ctnot4not7
2426,West Midlands,24/12/2022,0,0,0,England,ctnot4not7
2427,West Midlands,25/12/2022,0,0,0,England,ctnot4not7
2428,West Midlands,26/12/2022,0,0,0,England,ctnot4not7
2429,West Midlands,27/12/2022,0,0,0,England,ctnot4not7
2430,West Midlands,28/12/2022,0,0,0,England,ctnot4not7
2431,West Midlands,29/12/2022,0,0,0,England,ctnot4not7
2432,West Midlands,30/12/2022,0,0,0,England,ctnot4not7
2433,West Midlands,31/12/2022,0,0,0,England,ctnot4not7
2434,West Midlands,01/01/2023,0,0,0,England,ctnot4not7
2435,West Midlands,02/01/2023,0,0,0,England,ctnot4not7
2436,West Midlands,03/01/2023,0,0,0,England,ctnot4not7
2437,East Midlands,16/11/2022,0,0,0,England,ctnot4not7
2438,East Midlands,17/11/2022,0,0,0,England,ctnot4not7
2439,East Midlands,18/11/2022,0,0,0,England,ctnot4not7
2440,East Midlands,19/11/2022,0,0,0,England,ctnot4not7
2441,East Midlands,20/11/2022,0,0,0,England,ctnot4not7
2442,East Midlands,21/11/2022,0,0,0,England,ctnot4not7
2443,East Midlands,22/11/2022,0,0,0,England,ctnot4not7
2444,East Midlands,23/11/2022,0,0,0,England,ctnot4not7
2445,East Midlands,24/11/2022,0,0,0,England,ctnot4not7
2446,East Midlands,25/11/2022,0,0,0,England,ctnot4not7
2447,East Midlands,26/11/2022,0,0,0,England,ctnot4not7
2448,East Midlands,27/11/2022,0,0,0,England,ctnot4not7
2449,East Midlands,28/11/2022,0,0,0,England,ctnot4not7
2450,East Midlands,29/11/2022,0,0,0,England,ctnot4not7
2451,East Midlands,30/11/2022,0,0,0,England,ctnot4not7
2452,East Midlands,01/12/2022,0,0,0,England,ctnot4not7
2453,East Midlands,02/12/2022,0,0,0,England,ctnot4not7
2454,East Midlands,03/12/2022,0,0,0,England,ctnot4not7
2455,East Midlands,04/12/2022,0,0,0,England,ctnot4not7
2456,East Midlands,05/12/2022,0,0,0,England,ctnot4not7
2457,East Midlands,06/12/2022,0,0,0,England,ctnot4not7
2458,East Midlands,07/12/2022,0,0,0,England,ctnot4not7
2459,East Midlands,08/12/2022,0,0,0,England,ctnot4not7
2460,East Midlands,09/12/2022,0,0,0,England,ctnot4not7
2461,East Midlands,10/12/2022,0,0,0,England,ctnot4not7
2462,East Midlands,11/12/2022,0,0,0,England,ctnot4not7
2463,East Midlands,12/12/2022,0,0,0,England,ctnot4not7
2464,East Midlands,13/12/2022,0,0,0,England,ctnot4not7
2465,East Midlands,14/12/2022,0,0,0,England,ctnot4not7
2466,East Midlands,15/12/2022,0,0,0,England,ctnot4not7
2467,East Midlands,16/12/2022,0,0,0,England,ctnot4not7
2468,East Midlands,17/12/2022,0,0,0,England,ctnot4not7
2469,East Midlands,18/12/2022,0,0,0,England,ctnot4not7
2470,East Midlands,19/12/2022,0,0,0,England,ctnot4not7
2471,East Midlands,20/12/2022,0,0,0,England,ctnot4not7
2472,East Midlands,21/12/2022,0,0,0,England,ctnot4not7
2473,East Midlands,22/12/2022,0,0,0,England,ctnot4not7
2474,East Midlands,23/12/2022,0,0,0,England,ctnot4not7
2475,East Midlands,24/12/2022,0,0,0,England,ctnot4not7
2476,East Midlands,25/12/2022,0,0,0,England,ctnot4not7
2477,East Midlands,26/12/2022,0,0,0,England,ctnot4not7
2478,East Midlands,27/12/2022,0,0,0,England,ctnot4not7
2479,East Midlands,28/12/2022,0,0,0,England,ctnot4not7
2480,East Midlands,29/12/2022,0,0,0,England,ctnot4not7
2481,East Midlands,30/12/2022,0,0,0,England,ctnot4not7
2482,East Midlands,31/12/2022,0,0,0,England,ctnot4not7
2483,East Midlands,01/01/2023,0,0,0,England,ctnot4not7
2484,East Midlands,02/01/2023,0,0,0,England,ctnot4not7
2485,East Midlands,03/01/2023,0,0,0,England,ctnot4not7
2486,East of England,16/11/2022,0,0,0,England,ctnot4not7
2487,East of England,17/11/2022,0,0,0,England,ctnot4not7
2488,East of England,18/11/2022,0,0,0,England,ctnot4not7
